id,w2_brokeup,w1_age,w1_p_page,w1_attraction,w1_q21a_year,w1_p_edu,w1_p_polparty,w1_same_hs,w1_same_college,w1_partnership_status_cohab,w1_rel_qual,w1_sex_frequency,w1_otherdate_all,w1_same_sex_couple_gender,w1_married,w1_cohab,w1_hh_income,w1_employed,w1_polparty,w1_relig_attend,w1_times_marrid,w1_p_race,w1_how_met,w1_earned_more,w1_p_gender,w1_gender,w1_q24_met_through_family,w1_q24_met_through_friend,w1_q24_met_through_as_nghbrs,w2_nonshelter,w2_shelter_combo_months,w2_myhealth,w2_myhealth_why_1,w2_parthealth,w2_parthealth_why_1,w1_yrsed,w1_p_yrsed
1750,0,73,73,1,1963,11,3,2,2,1,1,5,1,0,1,1,16,5,3,6,1,1,1,4,2,1,0,1,0,NA,0.75,2,NA,2,NA,16,14
1751,1,60,56,5,1997,9,6,2,NA,2,2,5,2,1,0,1,16,1,7,2,0,4,1,1,1,1,0,1,0,NA,0.25,1,0,2,NA,14,12
1752,0,23,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,18,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.25,2,NA,NA,NA,14,NA
1753,0,63,57,3,1984,10,5,2,NA,4,NA,NA,1,0,0,NA,12,1,3,5,0,2,1,1,2,1,0,0,0,NA,3,2,NA,NA,NA,12,13
1754,0,53,54,1,1978,14,1,2,2,1,1,5,1,0,1,1,18,1,3,2,1,3,1,3,2,1,1,0,0,3,0,2,NA,2,NA,13,20
1755,1,35,54,3,2013,9,7,2,NA,2,2,1,1,0,0,1,5,1,7,5,0,0,1,3,1,2,0,0,0,NA,0.75,2,NA,2,NA,13,12
1756,0,56,56,1,1978,10,5,2,1,1,1,4,1,0,1,1,19,1,2,2,1,8,1,1,1,2,1,1,0,NA,5,2,NA,2,NA,17,13
1757,0,76,77,1,1960,12,4,2,1,1,1,4,1,0,1,1,9,5,3,4,1,0,1,3,1,2,0,1,0,NA,7,2,NA,2,NA,16,16
1758,0,65,65,1,1969,10,4,2,2,1,1,4,1,0,1,1,16,1,5,4,1,2,1,4,2,1,0,0,0,NA,5,2,NA,2,NA,13,13
1759,0,54,57,1,2000,10,7,2,1,2,3,5,1,0,0,1,9,1,7,5,2,5,1,1,1,2,0,0,0,NA,0.75,2,NA,NA,NA,14,13
1760,0,53,57,1,2003,10,3,2,NA,2,1,5,1,0,0,1,16,1,5,6,0,0,1,2,1,2,1,0,0,NA,4,2,NA,2,NA,12,13
1761,0,61,59,2,1997,9,1,2,NA,1,2,5,1,0,1,1,16,1,3,5,4,5,1,3,1,2,0,0,0,NA,5,2,NA,2,NA,13,12
1762,0,52,53,5,1999,10,5,2,NA,4,NA,NA,1,1,0,NA,4,6,6,5,0,10,1,3,1,1,0,0,0,NA,2,1,0,NA,NA,11,13
1763,0,32,27,2,2011,14,6,2,2,1,2,3,1,0,1,1,11,2,6,2,1,0,1,3,2,1,1,1,0,NA,6,1,0,1,0,16,20
1764,0,32,37,1,2006,10,3,2,2,2,1,2,1,0,0,1,17,7,2,4,0,0,1,3,1,2,0,0,0,NA,6,2,NA,2,NA,16,13
1765,1,61,41,1,2017,12,4,2,2,3,2,5,1,0,0,2,11,5,3,5,0,1,3,1,2,1,0,0,0,NA,6,2,NA,2,NA,16,16
1766,0,29,27,1,2008,12,4,2,1,1,1,2,1,0,1,1,15,1,3,4,1,5,1,1,2,1,0,1,0,1,0,2,NA,1,0,16,16
1767,0,57,60,1,2010,9,4,2,NA,4,NA,NA,1,0,0,NA,15,1,6,6,1,1,3,1,-1,1,0,0,0,NA,6,2,NA,NA,NA,17,12
1768,0,67,64,1,1977,13,4,2,2,1,1,2,1,0,1,1,9,4,2,4,1,5,1,4,2,1,1,0,0,NA,6,2,NA,2,NA,17,17
1769,0,44,35,5,2003,12,1,2,2,1,2,5,1,2,1,1,11,1,7,4,1,15,1,3,2,2,0,1,0,3,0,2,NA,2,NA,16,16
1770,0,28,23,1,1992,9,1,1,NA,1,3,1,2,0,1,1,1,7,3,6,1,3,2,1,2,1,0,0,0,1,0,2,NA,2,NA,9,12
1771,0,62,61,2,1977,9,5,2,NA,1,1,5,1,0,1,1,13,1,5,4,1,5,1,1,2,1,0,1,0,NA,0.75,2,NA,2,NA,16,12
1772,0,26,27,1,2010,14,4,2,1,2,1,4,1,0,0,1,11,1,5,6,0,0,1,1,1,2,0,0,0,NA,3,2,NA,2,NA,16,20
1773,0,36,52,1,2007,13,5,2,2,1,1,4,1,0,1,1,17,2,5,6,1,3,1,3,1,2,0,0,0,NA,0.75,2,NA,2,NA,17,17
1774,0,40,36,1,1998,12,4,2,2,1,1,3,1,0,1,1,13,1,2,1,1,0,5,1,2,1,0,0,0,NA,0.25,2,NA,2,NA,16,16
1775,0,73,73,1,1964,9,4,2,NA,1,1,5,1,0,1,1,13,5,3,2,1,5,1,1,2,1,1,1,0,3,0,2,NA,NA,NA,12,12
1776,0,61,61,1,1969,11,1,1,NA,1,1,-1,1,0,1,1,13,7,1,2,1,3,1,3,1,2,0,0,0,3,0,2,NA,2,NA,12,14
1777,0,48,49,1,1992,9,1,2,NA,1,1,4,1,0,1,1,13,4,2,5,1,0,1,3,1,2,0,0,0,2,0,2,NA,2,NA,12,12
1778,0,54,64,1,1986,13,7,2,2,1,1,5,1,0,1,1,20,2,7,5,1,2,1,3,1,2,0,0,0,NA,3,2,NA,2,NA,17,17
1779,0,55,50,1,1984,11,3,2,2,1,1,3,1,0,1,1,12,1,1,2,1,10,1,1,2,1,0,0,0,1,0,2,NA,2,NA,13,14
1780,0,63,61,1,1970,13,7,2,1,1,1,3,1,0,1,1,18,1,7,3,1,0,1,3,2,1,0,1,1,2,0,2,NA,2,NA,17,17
1781,0,57,-1,1,2012,12,4,2,2,2,1,2,1,0,0,1,10,1,4,6,2,0,1,3,2,1,0,1,0,1,0,2,NA,2,NA,13,16
1782,0,77,87,5,1962,11,6,2,NA,4,NA,NA,1,1,0,NA,13,5,7,5,0,0,1,3,1,1,0,0,0,2,0,2,NA,NA,NA,12,14
1783,0,33,37,5,2004,10,4,2,2,1,1,3,1,1,1,1,11,4,5,6,1,2,1,3,1,1,1,1,0,1,0,2,NA,1,0,14,13
1784,0,53,55,1,1975,10,1,2,2,1,1,3,1,0,1,1,12,2,2,4,1,13,1,3,1,2,1,0,1,NA,5,2,NA,2,NA,13,13
1785,0,44,41,2,2012,9,1,2,NA,1,2,5,1,0,1,1,13,1,2,6,2,0,3,1,1,2,0,0,0,1,0,2,NA,2,NA,17,12
1786,0,66,71,1,1973,8,4,2,NA,1,2,5,1,0,1,NA,14,2,5,5,2,5,1,4,1,2,0,1,0,NA,0.25,2,NA,2,NA,13,12
1787,0,36,39,5,2010,12,7,2,2,2,3,4,1,1,0,1,7,2,7,5,1,2,2,3,1,1,0,0,0,NA,4,2,NA,2,NA,17,16
1788,0,40,35,4,2004,10,7,2,NA,1,1,3,1,2,1,1,16,1,7,6,1,0,1,3,2,2,0,1,0,NA,3,2,NA,2,NA,12,13
1789,0,54,58,1,1986,9,1,2,NA,1,1,3,1,0,1,1,12,2,2,4,2,5,1,3,1,2,0,0,0,NA,3,2,NA,2,NA,12,12
1790,0,57,55,1,1985,9,4,2,NA,1,1,3,1,0,1,1,12,1,3,6,2,6,1,1,2,1,0,0,0,2,0,2,NA,2,NA,12,12
1791,1,41,34,2,2013,10,3,2,2,3,1,4,1,0,0,2,8,1,5,2,0,0,1,3,1,2,0,0,0,NA,7,2,NA,2,NA,13,13
1792,0,68,63,1,1974,9,1,2,NA,1,2,5,1,0,1,1,10,1,1,2,1,6,1,1,2,1,1,1,0,NA,0.75,2,NA,2,NA,14,12
1793,0,60,58,5,1976,13,4,2,NA,2,1,5,1,1,0,1,18,1,5,6,0,0,1,3,1,1,1,0,0,NA,6,2,NA,2,NA,12,17
1794,0,65,59,5,1994,12,5,2,2,4,NA,NA,1,1,0,NA,18,5,6,4,0,3,1,2,1,1,0,0,0,NA,3,2,NA,NA,NA,16,16
1795,0,48,55,1,1991,12,4,2,2,1,1,4,1,0,1,1,18,7,5,4,1,4,1,3,1,2,0,0,0,NA,0.75,2,NA,2,NA,16,16
1796,0,52,47,3,2013,13,5,2,2,3,2,3,1,1,0,2,6,6,7,4,0,4,8,1,1,1,0,0,0,2,0,2,NA,NA,NA,16,17
1797,0,65,30,5,2010,12,5,2,NA,4,NA,NA,1,1,0,NA,5,5,6,1,0,2,3,3,1,1,0,0,0,NA,0.75,2,NA,NA,NA,12,16
1798,0,35,33,2,2005,13,7,2,2,1,2,4,1,0,1,1,14,1,6,5,1,2,5,3,2,1,0,0,0,NA,4,1,0,2,NA,13,17
1799,0,38,48,1,2004,10,5,2,NA,1,2,4,1,0,1,1,12,1,7,5,1,4,1,3,1,2,0,0,0,NA,7,2,NA,2,NA,12,13
1800,1,40,35,1,2010,10,4,2,2,1,2,5,1,0,1,2,16,1,5,2,1,10,1,1,2,1,1,0,0,1,0,2,NA,2,NA,13,13
1801,0,42,38,1,2012,10,5,2,NA,2,3,4,1,0,0,1,1,2,3,6,0,0,1,4,2,1,0,1,0,NA,4,2,NA,2,NA,12,13
1802,0,36,36,1,2012,10,5,2,2,1,2,3,1,0,1,1,16,1,6,3,1,0,3,1,2,1,1,0,0,NA,0.75,2,NA,2,NA,16,13
1803,0,61,63,1,1977,14,5,2,2,1,1,5,1,0,1,1,18,1,7,5,1,2,1,3,2,1,0,1,0,NA,6,2,NA,2,NA,16,20
1804,0,20,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,16,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,0,2,NA,NA,NA,12,NA
1805,1,28,25,3,2014,9,4,2,NA,3,5,4,2,0,0,2,13,1,7,6,0,1,3,1,1,2,0,0,0,1,0,2,NA,2,NA,16,12
1806,0,65,76,1,1994,2,7,2,NA,1,1,5,1,0,1,1,9,1,5,1,2,2,1,3,1,2,0,0,0,NA,2,2,NA,2,NA,7.5,2.5
1807,0,26,23,1,2016,9,4,2,NA,4,NA,NA,1,0,0,NA,10,4,5,6,0,3,1,1,2,1,0,1,0,NA,0.75,2,NA,NA,NA,12,12
1808,0,23,23,4,2013,9,6,2,NA,4,NA,NA,1,0,0,NA,1,4,6,5,0,20,1,1,1,2,0,1,0,NA,1,2,NA,NA,NA,12,12
1809,0,30,30,4,2005,12,7,2,1,1,1,5,1,0,1,1,16,1,5,6,1,0,1,3,1,2,0,0,0,NA,5,2,NA,2,NA,16,16
1810,0,70,67,1,1965,10,7,2,1,1,1,5,1,0,1,1,16,5,7,6,1,1,1,1,2,1,1,0,0,NA,6,2,NA,2,NA,17,13
1811,0,39,39,5,1985,9,3,2,NA,4,NA,NA,1,1,0,NA,2,4,5,6,0,1,1,3,1,1,0,0,0,2,0,2,NA,NA,NA,13,12
1812,0,33,35,1,2007,12,4,2,2,1,1,-1,1,0,1,1,19,1,6,5,1,3,1,3,1,2,0,0,0,NA,4,2,NA,2,NA,16,16
1813,0,53,62,1,2014,9,5,2,NA,1,1,3,1,0,1,1,16,5,6,5,2,3,1,3,1,2,0,1,0,NA,5,2,NA,2,NA,13,12
1814,0,50,54,5,2002,13,5,2,2,1,1,5,1,1,1,1,17,1,7,4,1,1,1,3,1,1,0,1,0,NA,0.75,1,1,1,1,14,17
1815,0,73,79,1,1984,12,7,2,2,1,1,5,1,0,1,1,10,5,7,4,2,8,1,2,1,2,0,0,0,NA,6,1,1,1,1,13,16
1816,0,41,40,1,1998,6,3,1,NA,1,1,3,1,0,1,1,13,1,1,5,2,4,1,1,2,1,0,1,0,2,0,1,0,1,0,13,10
1817,0,33,32,1,2017,12,5,2,1,3,1,5,1,0,0,2,15,1,2,2,1,5,2,2,2,1,0,0,0,NA,0.75,2,NA,2,NA,17,16
1818,0,68,58,1,1973,11,6,2,2,1,1,3,1,0,1,1,21,1,7,1,1,3,1,1,2,1,0,0,0,NA,0.75,2,NA,NA,NA,16,14
1819,0,40,35,1,1999,10,4,2,NA,1,2,3,1,0,1,1,8,6,6,1,2,6,1,3,2,1,0,0,0,2,0,2,NA,2,NA,12,13
1820,0,58,31,4,2006,5,4,2,NA,4,NA,NA,1,1,0,NA,2,5,6,6,0,0,1,1,1,1,1,0,0,2,0,2,NA,NA,NA,12,9
1821,0,54,48,NA,1999,8,-1,2,NA,4,NA,NA,1,0,0,NA,14,1,3,1,1,0,1,2,1,2,0,0,0,NA,0.75,2,NA,NA,NA,16,12
1822,0,72,70,1,1966,10,4,2,1,1,1,-1,1,0,1,1,13,1,5,6,1,0,1,1,2,1,0,0,0,NA,6,2,NA,2,NA,17,13
1823,1,28,23,1,2005,11,2,1,1,1,1,2,1,0,1,2,12,1,1,2,1,9,1,1,2,1,1,1,0,1,0,2,NA,1,0,16,14
1824,1,37,29,1,2015,9,7,2,NA,3,1,2,1,0,0,2,1,4,6,6,0,3,1,3,2,1,0,0,0,2,0,2,NA,2,NA,11,12
1825,0,51,51,1,1966,14,5,1,2,3,1,2,1,0,0,2,21,1,3,6,1,7,1,1,2,1,0,0,0,NA,0.75,2,NA,2,NA,17,20
1826,0,68,69,1,1967,12,6,2,1,1,2,5,1,0,1,1,14,1,7,6,1,0,1,3,2,1,0,0,0,NA,4,2,NA,2,NA,16,16
1827,0,85,82,1,1962,10,1,2,2,4,NA,NA,1,0,0,NA,11,5,1,2,2,5,1,1,2,1,0,0,0,NA,7,2,NA,NA,NA,13,13
1828,0,58,60,1,1986,12,5,2,2,1,1,5,1,0,1,1,16,1,1,2,1,0,1,3,1,2,0,0,1,NA,0.75,2,NA,2,NA,16,16
1829,0,50,45,3,1995,12,7,2,2,1,1,3,1,0,1,1,16,2,7,2,1,1,1,1,2,1,0,0,0,NA,5,2,NA,2,NA,13,16
1830,0,74,69,1,1967,10,1,1,NA,1,3,5,1,0,1,1,8,5,1,3,1,2,1,2,2,1,1,0,0,3,0,2,NA,2,NA,12,13
1831,0,53,63,1,1996,10,6,2,NA,1,1,5,1,0,1,1,8,1,7,6,2,0,1,1,2,1,0,1,0,3,0,2,NA,2,NA,12,13
1832,1,56,49,1,2002,10,1,2,NA,1,2,5,1,0,1,1,9,6,1,2,3,2,1,1,2,1,1,0,0,NA,3,2,NA,2,NA,12,13
1833,0,42,40,1,2001,14,7,2,2,1,1,5,1,0,1,1,20,1,7,6,1,2,3,1,2,1,0,0,0,NA,6,2,NA,2,NA,13,20
1834,0,41,41,1,1990,10,4,2,NA,4,NA,NA,1,0,0,NA,1,2,7,6,0,3,1,1,2,1,1,1,0,NA,7,2,NA,NA,NA,12,13
1835,0,51,56,1,1986,9,3,2,NA,4,NA,NA,2,0,0,NA,7,2,1,2,1,0,1,3,1,2,0,0,1,NA,0.75,2,NA,NA,NA,12,12
1836,0,52,41,1,1995,11,2,2,NA,1,1,1,1,0,1,1,12,5,1,1,1,10,1,2,2,1,0,0,0,NA,0.25,2,NA,2,NA,7.5,14
1837,0,48,57,5,1995,12,7,2,2,4,NA,NA,1,1,0,NA,13,1,7,6,0,0,1,3,1,1,0,1,0,1,0,2,NA,NA,NA,13,16
1838,1,36,45,1,2010,11,3,2,2,3,3,4,1,0,0,2,10,1,5,6,0,2,1,2,1,2,0,0,0,NA,6,1,0,2,NA,14,14
1839,0,37,35,1,2006,9,1,1,NA,2,1,3,1,0,0,1,10,1,3,5,0,1,1,1,2,1,1,1,0,1,0,2,NA,1,0,12,12
1840,0,28,28,1,2010,12,6,2,2,2,1,3,1,0,0,1,12,1,5,6,0,0,1,1,2,1,0,0,1,NA,2,2,NA,2,NA,16,16
1841,0,39,32,5,2014,12,7,2,2,3,1,2,1,1,0,2,12,1,7,5,0,0,8,1,1,1,0,0,0,NA,6,2,NA,2,NA,13,16
1842,0,54,54,1,1980,3,5,2,NA,4,NA,NA,1,0,0,NA,10,1,5,2,1,0,1,3,1,2,0,0,0,2,0,1,0,NA,NA,5.5,5.5
1843,1,42,24,5,2015,12,3,2,2,3,1,3,1,2,0,2,15,1,6,5,0,0,1,1,2,2,0,0,0,1,0,2,NA,2,NA,20,16
1844,1,27,29,1,2012,12,3,2,2,2,3,3,1,0,0,1,12,1,1,5,0,5,1,1,2,1,0,1,0,1,0,2,NA,2,NA,14,16
1845,0,45,46,1,1993,9,3,1,NA,4,NA,NA,1,0,0,NA,21,1,3,5,0,2,1,1,2,1,0,0,0,1,0,2,NA,NA,NA,12,12
1846,0,50,44,5,1997,10,4,2,2,4,NA,NA,1,1,0,NA,12,1,7,6,0,1,1,1,1,1,0,0,0,1,0,2,NA,NA,NA,13,13
1847,0,26,24,1,2007,12,3,1,2,1,1,3,1,0,1,1,13,1,3,2,1,20,1,1,2,1,0,0,0,NA,0.25,2,NA,2,NA,16,16
1848,0,52,64,1,2011,10,4,2,NA,4,NA,NA,1,0,0,NA,6,1,5,2,1,4,1,2,1,2,0,0,0,1,0,2,NA,NA,NA,12,13
1849,0,63,62,1,1980,10,1,2,2,1,1,-1,1,0,1,1,19,1,1,3,2,10,1,3,1,2,0,0,0,NA,3,2,NA,2,NA,14,13
1850,0,70,78,1,1975,12,4,2,2,4,NA,NA,1,0,0,NA,18,5,7,5,2,1,1,1,1,2,0,0,0,NA,7,1,0,NA,NA,17,16
1851,1,55,51,1,1989,11,3,2,1,1,1,3,1,0,1,1,16,1,3,4,2,8,1,1,2,1,0,0,0,1,0,2,NA,2,NA,14,14
1852,0,25,28,2,2011,14,5,2,1,4,NA,NA,2,0,0,NA,16,1,5,4,0,2,1,3,1,2,0,1,0,NA,6,2,NA,2,NA,16,20
1853,0,35,37,1,2007,13,1,2,2,1,2,4,1,0,1,1,16,1,2,3,1,4,1,3,1,2,1,0,0,1,0,2,NA,2,NA,16,17
1854,0,35,34,3,2008,13,4,2,NA,1,1,2,1,0,1,1,12,1,5,6,1,3,1,3,1,2,0,1,0,NA,6,2,NA,2,NA,12,17
1855,1,25,28,3,2015,12,5,2,2,2,1,3,1,0,0,1,12,1,6,6,0,5,1,1,1,2,0,0,0,NA,3,2,NA,2,NA,16,16
1856,1,43,55,1,2016,7,4,1,NA,3,3,3,1,0,0,2,1,4,5,5,0,6,1,2,1,2,0,1,0,NA,1,2,NA,2,NA,10,11
1857,0,60,45,1,2001,8,4,2,NA,1,1,2,1,0,1,1,7,6,5,3,3,3,1,1,2,1,0,1,0,NA,0.75,2,NA,2,NA,5.5,12
1858,0,49,46,1,1997,12,4,2,2,1,1,2,1,0,1,1,20,1,1,6,1,4,1,3,2,1,0,0,0,1,0,2,NA,2,NA,16,16
1859,0,21,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,6,7,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,0,2,NA,NA,NA,12,NA
1860,1,42,41,5,2003,14,7,2,2,1,1,4,1,1,1,1,17,1,7,6,1,1,5,2,1,1,0,0,0,NA,3,2,NA,2,NA,17,20
1861,1,26,27,3,2007,9,7,1,NA,1,2,5,2,2,1,1,10,1,7,6,1,5,1,1,2,2,0,1,0,1,0,2,NA,2,NA,13,12
1862,0,38,38,5,2008,9,3,2,NA,1,1,5,1,2,1,1,17,1,2,2,1,0,1,2,2,2,0,1,0,2,0,2,NA,2,NA,16,12
1863,0,68,69,1,1997,9,5,2,NA,4,NA,NA,1,0,0,NA,9,5,1,1,3,7,1,3,1,2,0,0,0,NA,0.25,2,NA,NA,NA,12,12
1864,0,57,57,1,1977,9,1,2,NA,1,1,5,1,0,1,1,12,7,1,4,3,1,1,3,1,2,1,1,0,2,0,2,NA,2,NA,12,12
1865,0,31,31,1,2010,9,4,2,NA,4,NA,NA,1,0,0,NA,12,1,3,6,0,0,1,2,2,1,0,0,0,NA,0.75,2,NA,NA,NA,12,12
1866,0,45,45,1,1985,9,5,1,NA,1,2,2,1,0,1,1,1,2,6,6,1,2,1,3,1,2,1,0,0,NA,0.75,1,0,2,NA,12,12
1867,0,50,55,1,1988,13,6,2,1,1,3,5,1,0,1,1,20,1,6,4,1,2,1,3,1,2,0,0,0,NA,2,2,NA,2,NA,16,17
1868,0,69,70,1,1963,9,7,2,NA,1,1,5,1,0,1,1,12,1,7,6,1,2,1,3,1,2,0,1,0,NA,5,2,NA,NA,NA,12,12
1869,0,32,32,1,2002,12,5,1,2,1,1,5,1,0,1,1,17,1,2,5,1,10,1,1,2,1,0,0,0,2,0,2,NA,2,NA,17,16
1870,0,63,59,1,1970,10,6,1,2,1,1,-1,1,0,1,1,13,1,7,4,1,6,1,3,2,1,1,1,0,NA,0.75,2,NA,2,NA,13,13
1871,0,50,47,1,1990,12,4,2,2,1,2,4,1,0,1,1,16,1,3,6,1,10,1,1,2,1,0,0,0,2,0,2,NA,2,NA,13,16
1872,0,27,27,1,2011,12,3,2,1,1,1,3,1,0,1,1,14,1,1,2,1,15,1,2,1,2,0,0,0,NA,0.25,2,NA,2,NA,17,16
1873,0,58,52,1,2002,12,3,2,2,1,1,3,1,0,1,1,20,5,3,5,2,6,1,3,2,1,0,0,0,3,0,2,NA,1,0,16,16
1874,1,59,62,1,1973,9,4,1,NA,1,5,5,2,0,1,2,11,1,3,2,1,12,1,1,1,2,0,0,0,1,0,2,NA,2,NA,12,12
1875,0,70,73,1,1962,10,1,1,NA,1,1,5,1,0,1,1,8,5,1,2,1,0,1,3,1,2,0,1,0,2,0,2,NA,2,NA,12,13
1876,0,45,45,1,2008,12,1,2,2,1,1,5,1,0,1,1,16,1,1,3,1,2,1,2,1,2,0,1,0,NA,0.25,1,0,1,0,16,16
1877,0,62,63,1,2013,9,2,2,NA,1,1,4,1,0,1,1,7,2,3,2,3,2,1,1,2,1,1,0,0,1,0,2,NA,2,NA,13,12
1878,0,62,63,1,1979,9,4,2,NA,4,NA,NA,1,0,0,NA,13,1,1,6,1,4,1,2,1,2,NA,NA,NA,1,0,2,NA,NA,NA,13,12
1879,0,56,58,1,1988,9,4,2,NA,2,3,5,2,0,0,1,12,2,3,6,1,0,1,3,2,1,0,1,0,NA,7,2,NA,2,NA,9,12
1880,0,27,25,3,2010,10,4,2,1,4,NA,NA,2,0,0,NA,11,6,7,6,0,3,1,4,2,1,0,1,0,NA,3,2,NA,NA,NA,14,13
1881,0,54,56,1,1988,13,5,2,NA,1,2,5,1,0,1,1,20,1,5,6,1,0,1,3,2,1,0,0,0,NA,3,1,0,2,NA,12,17
1882,0,74,54,1,1997,11,5,2,NA,1,1,5,1,0,1,1,17,5,5,5,3,0,1,3,2,1,0,0,0,NA,0.75,2,NA,2,NA,12,14
1883,0,36,31,1,2000,9,4,2,NA,1,2,2,1,0,1,1,16,1,6,3,1,10,1,1,2,1,1,1,0,1,0,2,NA,2,NA,12,12
1884,0,19,20,1,2017,10,3,2,NA,4,NA,NA,2,0,0,NA,19,4,5,3,0,4,1,2,1,2,1,1,0,NA,5,2,NA,2,NA,12,13
1885,0,35,37,3,2008,10,3,2,2,1,2,4,1,0,1,1,16,1,6,5,1,4,1,2,1,2,0,1,0,NA,5,2,NA,2,NA,17,13
1886,0,51,53,1,1996,14,5,2,2,1,2,3,1,0,1,1,13,2,5,6,1,0,1,3,2,1,0,0,0,NA,0.75,2,NA,2,NA,16,20
1887,0,28,26,2,2016,13,4,2,1,3,2,3,1,0,0,2,5,1,5,6,0,0,1,3,1,2,0,1,0,NA,3,1,1,2,NA,13,17
1888,0,64,64,1,1967,10,6,1,2,1,1,4,1,0,1,1,18,1,3,2,1,0,1,1,2,1,0,0,0,3,0,2,NA,2,NA,14,13
1889,0,32,33,1,2000,9,4,1,NA,1,2,1,1,0,1,1,13,1,6,5,1,10,1,1,1,2,0,1,0,1,0,2,NA,2,NA,13,12
1890,0,69,68,1,1976,12,1,2,2,1,1,-1,1,0,1,1,20,5,3,6,1,0,1,3,1,2,0,1,0,NA,6,2,NA,2,NA,17,16
1891,0,35,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,10,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,6,2,NA,NA,NA,17,NA
1892,0,51,38,1,1975,12,4,1,2,4,NA,NA,1,0,0,NA,5,1,7,1,0,0,1,1,2,1,0,0,0,NA,0.25,2,NA,NA,NA,13,16
1893,0,41,38,1,1994,12,4,2,2,1,2,3,1,0,1,1,13,1,5,5,1,1,1,1,2,1,0,0,0,2,0,2,NA,2,NA,13,16
1894,0,38,47,1,1997,14,7,2,1,1,1,4,1,0,1,1,16,1,7,6,1,0,1,3,1,2,0,0,0,NA,3,2,NA,2,NA,20,20
1895,0,57,58,1,1982,14,5,1,2,1,1,3,1,0,1,1,19,5,5,6,1,2,1,3,2,1,1,1,0,2,0,2,NA,2,NA,16,20
1896,0,49,53,1,1997,14,5,2,NA,1,2,4,1,0,1,1,12,1,1,3,2,5,1,1,2,1,0,1,0,1,0,2,NA,2,NA,10,20
1897,0,44,42,5,2005,9,4,2,NA,4,NA,NA,1,1,0,NA,1,2,5,6,0,0,2,4,1,1,0,0,0,NA,7,2,NA,NA,NA,14,12
1898,0,44,NA,1,2012,10,4,2,NA,4,NA,NA,2,0,0,NA,9,1,3,6,0,4,1,1,2,1,0,0,0,NA,5,2,NA,NA,NA,12,13
1899,1,39,39,3,2016,14,5,2,2,3,2,5,2,0,0,2,8,1,6,6,0,3,3,3,2,1,0,0,0,NA,0.25,1,0,2,NA,16,20
1900,0,65,61,1,1974,12,7,2,1,1,2,5,1,0,1,1,16,1,7,6,1,2,1,1,2,1,0,0,0,NA,4,2,NA,2,NA,14,16
1901,0,36,34,1,2001,13,3,2,1,1,2,3,1,0,1,1,12,2,1,2,1,0,1,3,1,2,0,1,0,NA,0.75,2,NA,2,NA,16,17
1902,0,55,55,1,1978,12,1,2,2,1,1,4,1,0,1,1,21,5,1,3,1,5,1,3,1,2,1,0,0,NA,0.25,2,NA,2,NA,16,16
1903,0,56,58,1,1985,9,5,2,NA,1,1,4,1,0,1,1,16,1,5,2,1,2,1,3,1,2,0,0,0,3,0,2,NA,2,NA,13,12
1904,0,40,49,3,1996,3,4,1,NA,1,2,3,1,0,1,1,21,1,1,1,2,19,3,2,1,2,0,0,0,NA,0.75,1,1,1,1,12,5.5
1905,0,71,69,1,1963,10,5,1,2,1,1,5,1,0,1,1,14,5,3,6,1,5,1,1,2,1,0,0,0,NA,6,2,NA,1,0,17,13
1906,0,38,34,1,2003,10,3,1,2,1,1,2,1,0,1,1,13,1,1,1,1,10,1,1,2,1,0,0,0,1,0,2,NA,2,NA,16,13
1907,0,61,58,1,2000,10,5,2,2,4,NA,NA,1,0,0,NA,6,5,5,5,0,0,1,2,2,1,0,0,0,NA,5,2,NA,NA,NA,13,13
1908,0,28,27,1,2007,12,5,2,1,1,2,5,1,0,1,1,13,1,3,5,1,4,1,1,2,1,0,0,0,NA,7,2,NA,2,NA,16,16
1909,0,64,65,1,1972,10,6,2,2,1,1,5,1,0,1,1,15,1,6,4,1,10,1,2,2,1,1,1,0,NA,2,1,0,1,0,13,13
1910,0,59,59,1,1985,9,7,1,NA,1,1,1,1,0,1,1,16,2,7,2,2,4,1,2,1,2,1,0,0,1,0,2,NA,2,NA,12,12
1911,1,28,26,1,2016,12,4,2,2,1,1,2,1,0,1,1,17,1,3,2,1,1,3,2,2,1,0,0,0,NA,0.75,2,NA,2,NA,17,16
1912,0,28,27,1,2005,10,4,2,NA,3,1,1,2,0,0,2,1,6,7,6,0,6,1,3,1,2,0,0,0,2,0,2,NA,2,NA,12,13
1913,0,31,33,1,2005,13,1,2,2,1,1,2,1,0,1,1,18,1,1,4,1,6,1,1,2,1,0,0,0,2,0,2,NA,2,NA,17,17
